Date_Time,Min_Cell_Voltage,Min_Cell_Index
2022-10-10 13:35:42,0.019,Cell90
2022-10-10 13:37:55,0.01,Cell90
2022-10-10 13:37:56,0.01,Cell90
2022-10-10 13:48:28,0.073,Cell90
2022-10-10 13:59:05,0.509,Cell90
2022-10-10 13:59:06,0.509,Cell90
2022-10-10 13:59:10,0.51,Cell90
2022-10-10 13:59:11,0.509,Cell90
2022-10-10 13:59:53,0.511,Cell90
2022-10-10 13:59:56,0.512,Cell90
2022-10-10 14:00:57,0.51,Cell90
