Date_Time,Min_Cell_Voltage,Min_Cell_Index,Load,Loaddensity,H2Flow,TstackIn,TstackOut,CoolantFlow,AnodePressureDiff,CathodePressureDiff,RH_An,RH_Cat
2022-10-10 12:18:29,-0.011,Cell35,0.5107061,2.55353,0.0,54.2,53.0,3.736545,-1.754196,10.30816,4.007779,4.007779
2022-10-10 12:18:30,-0.013,Cell35,0.5107061,2.55353,0.0,54.3,53.1,3.75,-1.754196,10.30816,3.988527,3.988527
2022-10-10 12:18:31,-0.013,Cell35,0.5107061,2.55353,0.0,54.3,53.1,3.75,-1.754196,10.30816,3.988527,3.988527
2022-10-10 12:18:32,-0.013,Cell35,0.5107061,2.55353,0.0,54.4,53.2,3.752604,-1.898872,10.32624,3.969387,3.969387
2022-10-10 12:18:33,-0.014,Cell35,0.5107061,2.55353,0.0,54.5,53.3,3.762297,-2.115885,10.32624,3.950343,3.950343
2022-10-10 12:18:34,-0.014,Cell35,0.5107061,2.55353,0.0,54.6,53.3,3.766059,-2.13397,10.30816,3.931403,3.931403
2022-10-10 12:18:35,-0.014,Cell35,0.4853877,2.426939,0.0,54.8,53.4,3.758825,-2.115885,10.30816,3.893849,3.893849
2022-10-10 12:18:36,-0.014,Cell35,0.5107061,2.55353,0.0,55.0,53.5,3.75651,10.88686,10.32624,3.856692,3.856692
2022-10-10 12:18:37,-0.009,Cell35,0.5107061,2.55353,0.0,55.3,53.6,3.760851,33.40205,10.30816,3.801727,3.801727
2022-10-10 12:18:38,-0.01,Cell35,0.5107061,2.55353,0.0,55.6,53.7,3.74349,56.56829,10.30816,3.74765,3.74765
2022-10-10 12:18:39,-0.008,Cell35,0.5107061,2.55353,0.0,55.8,53.7,3.744213,78.125,10.32624,3.712091,3.712091
2022-10-10 12:18:40,-0.009,Cell35,0.5107061,2.55353,0.0,56.1,53.8,3.722801,96.93288,10.32624,3.659472,3.659472
2022-10-10 12:18:41,-0.007,Cell35,0.5107061,2.55353,0.0,56.2,54.0,3.718461,113.4983,10.30816,3.642123,3.642123
2022-10-10 12:18:42,-0.006,Cell35,0.5107061,2.55353,0.0,56.5,54.1,3.732205,127.6222,10.32624,3.590637,3.590637
2022-10-10 12:18:43,-0.006,Cell35,0.5107061,2.55353,0.0,56.5,54.1,3.732205,127.6222,10.32624,3.590637,3.590637
2022-10-10 12:18:44,-0.006,Cell35,0.5107061,2.55353,0.0,56.6,54.2,3.723669,139.9016,10.32624,3.573657,3.573657
2022-10-10 12:18:45,-0.006,Cell35,0.5107061,2.55353,0.0,56.8,54.4,3.724682,150.047,10.32624,3.539984,3.539984
2022-10-10 12:18:46,-0.006,Cell35,0.5107061,2.55353,0.0,57.0,54.6,3.735677,158.9808,10.32624,3.506668,3.506668
2022-10-10 12:18:47,-0.003,Cell35,0.5107061,2.55353,0.0,57.1,54.8,3.737413,166.3773,10.32624,3.490144,3.490144
2022-10-10 12:18:48,-0.004,Cell35,0.4853877,2.426939,0.0,57.2,55.0,3.745804,171.7484,10.32624,3.473712,3.473712
2022-10-10 12:18:49,-0.001,Cell35,0.5107061,2.55353,0.0,57.3,55.2,3.750434,177.4631,10.32624,3.457369,3.457369
2022-10-10 12:18:50,-0.002,Cell35,0.5107061,2.55353,0.0,57.4,55.4,3.760417,182.3098,10.32624,3.441111,3.441111
2022-10-10 12:18:51,0.0,Cell35,0.5107061,2.55353,0.0,57.5,55.6,3.755787,186.65,10.32624,3.424946,3.424946
2022-10-10 12:18:52,-0.001,Cell35,0.5107061,2.55353,0.0,57.6,55.7,3.753617,190.3031,10.32624,3.408861,3.408861
2022-10-10 12:18:53,0.0,Cell35,0.5107061,2.55353,0.0,57.8,55.9,3.75246,193.6306,10.32624,3.376955,3.376955
2022-10-10 12:18:54,0.0,Cell35,0.5107061,2.55353,0.0,57.9,56.0,3.746094,196.1444,10.32624,3.361135,3.361135
2022-10-10 12:18:55,-0.001,Cell35,0.5107061,2.55353,0.0,58.1,56.2,3.748987,198.9837,10.32624,3.329736,3.329736
2022-10-10 12:18:56,-0.001,Cell35,0.5107061,2.55353,0.0,58.2,56.3,3.731337,201.2442,10.32624,3.314165,3.314165
2022-10-10 12:18:57,0.0,Cell35,0.5107061,2.55353,0.0,58.4,56.5,3.730179,203.3601,10.32624,3.283279,3.283279
2022-10-10 12:18:58,0.0,Cell35,0.5107061,2.55353,0.0,58.6,56.6,3.726996,205.2952,10.32624,3.252712,3.252712
2022-10-10 12:18:59,-0.002,Cell35,0.5107061,2.55353,0.0,58.8,56.7,3.737124,206.8866,10.32624,3.222479,3.222479
2022-10-10 12:19:00,0.0,Cell35,0.5107061,2.55353,0.0,58.9,56.9,3.736979,208.2972,10.32624,3.20748,3.20748
2022-10-10 12:19:01,0.0,Cell35,0.5107061,2.55353,0.0,59.1,57.0,3.72772,210.0152,10.32624,3.177723,3.177723
2022-10-10 12:19:02,0.0,Cell35,0.5107061,2.55353,0.0,59.2,57.1,3.73423,211.263,10.32624,3.162965,3.162965
2022-10-10 12:19:04,0.0,Cell35,0.4853877,2.426939,0.0,59.4,57.3,3.743056,212.3119,10.32624,3.133687,3.133687
2022-10-10 12:19:05,0.0,Cell35,0.5107061,2.55353,0.0,59.6,57.4,3.753762,213.3246,10.32624,3.104715,3.104715
2022-10-10 12:19:06,0.0,Cell35,0.5107061,2.55353,0.0,59.7,57.6,3.764467,214.6267,10.32624,3.090345,3.090345
2022-10-10 12:19:07,0.0,Cell36,0.5107061,2.55353,0.0,59.9,57.7,3.761719,216.0373,10.32624,3.061831,3.061831
2022-10-10 12:19:08,0.0,Cell35,0.5107061,2.55353,0.0,60.0,57.9,3.758681,217.1405,10.32624,3.047686,3.047686
2022-10-10 12:19:09,0.0,Cell35,0.5107061,2.55353,0.0,60.1,58.0,3.75217,218.2798,10.32624,3.033616,3.033616
2022-10-10 12:19:10,-0.003,Cell35,0.5107061,2.55353,0.0,60.1,58.2,3.755064,219.3829,10.32624,3.033616,3.033616
2022-10-10 12:19:11,-0.001,Cell35,0.5107061,2.55353,0.0,60.2,58.4,3.748119,220.468,10.32624,3.019624,3.019624
2022-10-10 12:19:12,0.0,Cell35,0.5107061,2.55353,0.0,60.3,58.5,3.744647,221.4446,10.32624,3.005707,3.005707
2022-10-10 12:19:13,0.0,Cell35,0.4853877,2.426939,0.0,60.4,58.7,3.735098,222.2041,10.32624,2.991859,2.991859
2022-10-10 12:19:14,-0.001,Cell35,0.5107061,2.55353,0.0,60.5,58.8,3.732928,223.1807,10.32624,2.978085,2.978085
2022-10-10 12:19:15,-0.002,Cell35,0.5107061,2.55353,0.0,60.5,58.9,3.730758,223.9041,10.32624,2.978085,2.978085
2022-10-10 12:19:16,0.001,Cell35,0.4853877,2.426939,0.0,60.6,59.1,3.7364,224.537,10.32624,2.964383,2.964383
2022-10-10 12:19:17,-0.002,Cell35,0.5107061,2.55353,0.0,60.8,59.2,3.727141,225.0615,10.32624,2.937204,2.937204
2022-10-10 12:19:18,-0.002,Cell35,0.5107061,2.55353,0.0,60.9,59.3,3.731482,225.6221,10.32624,2.923716,2.923716
2022-10-10 12:19:19,-0.002,Cell35,0.5107061,2.55353,0.0,61.0,59.4,3.733073,226.1646,10.32624,2.910303,2.910303
2022-10-10 12:19:21,-0.003,Cell35,0.5107061,2.55353,0.0,61.1,59.5,3.745949,226.9061,10.32624,2.896957,2.896957
2022-10-10 12:19:22,0.0,Cell35,0.4853877,2.426939,0.0,61.2,59.6,3.747251,227.6114,10.32624,2.883684,2.883684
2022-10-10 12:19:24,-0.001,Cell35,0.4853877,2.426939,0.0,61.4,59.8,3.740307,228.7327,10.32624,2.857352,2.857352
2022-10-10 12:19:25,-0.003,Cell35,0.5107061,2.55353,0.0,61.5,59.9,3.748553,229.4018,10.32624,2.844283,2.844283
2022-10-10 12:19:26,-0.004,Cell35,0.5107061,2.55353,0.0,61.6,60.0,3.755353,229.7996,10.32624,2.831287,2.831287
2022-10-10 12:19:27,-0.002,Cell35,0.5107061,2.55353,0.0,61.7,60.1,3.753038,230.1794,10.32624,2.818357,2.818357
2022-10-10 12:19:28,-0.002,Cell35,0.5107061,2.55353,0.0,61.7,60.2,3.74783,230.6315,10.32624,2.818357,2.818357
2022-10-10 12:19:29,-0.002,Cell35,0.4853877,2.426939,0.0,61.8,60.3,3.749566,231.2102,10.32624,2.805495,2.805495
2022-10-10 12:19:30,0.0,Cell35,0.4853877,2.426939,0.0,61.9,60.4,3.738571,231.8613,10.32624,2.792707,2.792707
2022-10-10 12:19:31,-0.003,Cell35,0.5107061,2.55353,0.0,61.9,60.5,3.7364,232.4942,10.32624,2.792707,2.792707
2022-10-10 12:19:32,-0.003,Cell35,0.5107061,2.55353,0.0,62.0,60.6,3.724826,232.9825,10.32624,2.77998,2.77998
2022-10-10 12:19:33,-0.004,Cell35,0.4853877,2.426939,0.0,62.1,60.7,3.73235,233.3803,10.32624,2.767318,2.767318
2022-10-10 12:19:34,-0.004,Cell35,0.5107061,2.55353,0.0,62.1,60.8,3.726563,233.7059,10.32624,2.767318,2.767318
2022-10-10 12:19:35,-0.001,Cell35,0.5107061,2.55353,0.0,62.1,60.9,3.73235,234.0495,10.32624,2.767318,2.767318
2022-10-10 12:19:36,-0.003,Cell35,0.5107061,2.55353,0.0,62.2,61.0,3.73206,234.4293,10.32624,2.754724,2.754724
2022-10-10 12:19:37,-0.004,Cell35,0.4853877,2.426939,0.0,62.3,61.0,3.746817,234.9175,10.32624,2.742198,2.742198
2022-10-10 12:19:38,-0.004,Cell35,0.4853877,2.426939,0.0,62.3,61.0,3.746817,234.9175,10.32624,2.742198,2.742198
2022-10-10 12:19:39,-0.004,Cell35,0.5107061,2.55353,0.0,62.4,61.2,3.746672,235.8217,10.32624,2.729735,2.729735
2022-10-10 12:19:40,-0.002,Cell35,0.5107061,2.55353,0.0,62.4,61.3,3.749277,236.093,10.32624,2.729735,2.729735
2022-10-10 12:19:41,-0.003,Cell35,0.4853877,2.426939,0.0,62.5,61.3,3.751447,236.2377,10.32624,2.717336,2.717336
2022-10-10 12:19:42,-0.003,Cell35,0.5107061,2.55353,0.0,62.5,61.4,3.754051,236.5813,10.32624,2.717336,2.717336
2022-10-10 12:19:43,-0.003,Cell35,0.5107061,2.55353,0.0,62.5,61.4,3.754051,236.5813,10.32624,2.717336,2.717336
2022-10-10 12:19:44,-0.003,Cell35,0.5107061,2.55353,0.0,62.6,61.5,3.750434,236.9611,10.32624,2.705005,2.705005
2022-10-10 12:19:45,-0.004,Cell35,0.4853877,2.426939,0.0,62.6,61.5,3.742332,237.3047,10.32624,2.705005,2.705005
2022-10-10 12:19:46,-0.004,Cell35,0.5107061,2.55353,0.0,62.7,61.6,3.748553,237.7206,10.32624,2.692734,2.692734
2022-10-10 12:19:47,-0.003,Cell35,0.5107061,2.55353,0.0,62.8,61.7,3.740885,238.01,10.32624,2.680533,2.680533
2022-10-10 12:19:48,-0.003,Cell35,0.5107061,2.55353,0.0,62.8,61.7,3.746817,238.4078,10.32624,2.680533,2.680533
2022-10-10 12:19:49,-0.004,Cell35,0.5107061,2.55353,0.0,62.9,61.8,3.69647,238.8057,10.32624,2.668391,2.668391
2022-10-10 12:19:50,-0.004,Cell35,0.5107061,2.55353,0.0,62.9,61.9,3.698785,239.1312,10.34433,2.668391,2.668391
2022-10-10 12:19:51,-0.003,Cell35,0.5107061,2.55353,0.0,62.9,61.9,3.706163,239.5652,10.32624,2.668391,2.668391
2022-10-10 12:19:52,-0.003,Cell35,0.5107061,2.55353,0.0,63.0,62.0,3.718605,240.0354,10.32624,2.656313,2.656313
2022-10-10 12:19:53,-0.006,Cell35,0.5107061,2.55353,0.0,63.0,62.0,3.731192,240.795,10.32624,2.656313,2.656313
2022-10-10 12:19:54,-0.004,Cell35,0.5107061,2.55353,0.0,63.1,62.1,3.744936,241.2471,10.34433,2.644295,2.644295
2022-10-10 12:19:55,-0.003,Cell35,0.4853877,2.426939,0.0,63.1,62.1,3.740885,241.6269,10.32624,2.644295,2.644295
2022-10-10 12:19:56,-0.004,Cell35,0.5107061,2.55353,0.0,63.1,62.2,3.74566,242.0609,10.32624,2.644295,2.644295
2022-10-10 12:19:57,-0.003,Cell35,0.4853877,2.426939,0.0,63.1,62.2,3.747396,241.9705,10.32624,2.644295,2.644295
2022-10-10 12:19:58,-0.004,Cell35,0.5107061,2.55353,0.0,63.1,62.3,3.748987,241.8981,10.34433,2.644295,2.644295
2022-10-10 12:19:59,-0.002,Cell35,0.5107061,2.55353,0.0,63.2,62.3,3.748553,242.1875,10.32624,2.632346,2.632346
2022-10-10 12:20:00,-0.003,Cell35,0.5107061,2.55353,0.0,63.2,62.4,3.746817,242.5673,10.32624,2.632346,2.632346
2022-10-10 12:20:01,-0.003,Cell35,0.5107061,2.55353,0.0,63.2,62.4,3.746817,242.5673,10.32624,2.632346,2.632346
2022-10-10 12:20:02,-0.004,Cell35,0.5107061,2.55353,0.0,63.2,62.4,3.727286,242.8024,10.32624,2.632346,2.632346
2022-10-10 12:20:03,-0.005,Cell35,0.5107061,2.55353,0.0,63.2,62.4,3.740885,243.2545,10.34433,2.632346,2.632346
2022-10-10 12:20:04,-0.006,Cell35,0.4853877,2.426939,0.0,63.3,62.5,3.734809,243.6342,10.32624,2.620453,2.620453
2022-10-10 12:20:05,-0.004,Cell35,0.4853877,2.426939,0.0,63.3,62.5,3.737847,244.0683,10.32624,2.620453,2.620453
2022-10-10 12:20:06,-0.004,Cell35,0.5107061,2.55353,0.0,63.3,62.5,3.73235,244.231,10.34433,2.620453,2.620453
2022-10-10 12:20:07,-0.007,Cell35,0.5107061,2.55353,0.0,63.3,62.6,3.675926,244.5023,10.32624,2.620453,2.620453
2022-10-10 12:20:08,-0.005,Cell35,0.5107061,2.55353,0.0,63.4,62.6,3.682436,244.7193,10.34433,2.608623,2.608623
2022-10-10 12:20:09,-0.004,Cell35,0.5107061,2.55353,0.0,63.4,62.6,3.684462,244.6108,10.32624,2.608623,2.608623
2022-10-10 12:20:10,-0.004,Cell35,0.5107061,2.55353,0.0,63.4,62.6,3.70327,244.9002,10.32624,2.608623,2.608623
2022-10-10 12:20:11,-0.004,Cell35,0.5107061,2.55353,0.0,63.4,62.7,3.713252,245.1534,10.34433,2.608623,2.608623
2022-10-10 12:20:12,-0.004,Cell35,0.5107061,2.55353,0.0,63.5,62.7,3.72121,245.28,10.34433,2.596856,2.596856
2022-10-10 12:20:13,-0.004,Cell35,0.5107061,2.55353,0.0,63.5,62.7,3.72121,245.28,10.34433,2.596856,2.596856
2022-10-10 12:20:14,-0.004,Cell35,0.5107061,2.55353,0.0,63.5,62.8,3.739149,245.7863,10.34433,2.596856,2.596856
2022-10-10 12:20:15,-0.006,Cell35,0.5107061,2.55353,0.0,63.5,62.8,3.745804,246.365,10.32624,2.596856,2.596856
2022-10-10 12:20:16,-0.006,Cell35,0.5107061,2.55353,0.0,63.5,62.8,3.741319,246.582,10.32624,2.596856,2.596856
2022-10-10 12:20:17,-0.004,Cell35,0.5107061,2.55353,0.0,63.5,62.9,3.737703,246.4554,10.34433,2.596856,2.596856
2022-10-10 12:20:19,-0.005,Cell35,0.5107061,2.55353,0.0,63.5,62.9,3.742477,246.4193,10.32624,2.596856,2.596856
2022-10-10 12:20:20,-0.006,Cell35,0.4853877,2.426939,0.0,63.5,62.9,3.74566,246.4193,10.34433,2.596856,2.596856
2022-10-10 12:20:21,-0.006,Cell35,0.5107061,2.55353,0.0,63.5,62.9,3.73452,246.6363,10.32624,2.596856,2.596856
2022-10-10 12:20:22,-0.006,Cell35,0.5107061,2.55353,0.0,63.5,62.9,3.684172,246.8714,10.32624,2.596856,2.596856
2022-10-10 12:20:23,-0.006,Cell35,0.5107061,2.55353,0.0,63.5,62.9,3.700521,246.9618,10.32624,2.596856,2.596856
2022-10-10 12:20:24,-0.005,Cell35,0.5107061,2.55353,0.0,63.5,62.9,3.68316,247.0884,10.32624,2.596856,2.596856
2022-10-10 12:20:25,-0.004,Cell35,0.5107061,2.55353,0.0,63.5,63.0,3.70515,247.2331,10.32624,2.596856,2.596856
2022-10-10 12:20:26,-0.006,Cell35,0.4853877,2.426939,0.0,63.5,63.0,3.714988,247.4139,10.32624,2.596856,2.596856
2022-10-10 12:20:27,-0.005,Cell35,0.5107061,2.55353,0.0,63.5,63.0,3.704572,247.5767,10.32624,2.596856,2.596856
2022-10-10 12:20:28,-0.006,Cell35,0.5107061,2.55353,0.0,63.5,62.9,3.709201,247.7937,10.32624,2.596856,2.596856
2022-10-10 12:20:29,-0.006,Cell35,0.5107061,2.55353,0.0,63.5,63.0,3.71629,248.1192,10.32624,2.596856,2.596856
2022-10-10 12:20:30,-0.006,Cell35,0.4853877,2.426939,0.0,63.5,63.0,3.731192,240.0716,10.34433,2.596856,2.596856
2022-10-10 12:20:31,-0.006,Cell35,0.4853877,2.426939,0.0,63.5,63.0,3.731192,240.0716,10.34433,2.596856,2.596856
2022-10-10 12:20:32,-0.004,Cell35,0.5107061,2.55353,0.0,63.5,63.0,3.736979,219.0574,10.30816,2.596856,2.596856
2022-10-10 12:20:33,-0.004,Cell35,0.4853877,2.426939,0.0,63.5,63.0,3.740162,191.9126,10.27199,2.596856,2.596856
2022-10-10 12:20:34,-0.005,Cell35,0.4853877,2.426939,0.0,63.5,63.0,3.737847,162.7604,10.30816,2.596856,2.596856
2022-10-10 12:20:35,-0.004,Cell35,0.5107061,2.55353,0.0,63.5,63.0,3.742766,134.0965,10.27199,2.596856,2.596856
2022-10-10 12:20:37,-0.005,Cell35,0.5107061,2.55353,0.0,63.5,63.0,3.749421,88.37891,17.90365,2.596856,2.596856
2022-10-10 12:20:38,-0.004,Cell35,0.5107061,2.55353,0.0,63.5,63.0,3.746383,70.92738,21.97266,2.596856,2.596856
2022-10-10 12:20:39,-0.005,Cell35,0.5107061,2.55353,0.0,63.4,63.0,3.729311,53.00564,24.46832,2.608623,2.608623
2022-10-10 12:20:40,-0.006,Cell35,0.5107061,2.55353,14.20333,63.4,63.0,3.713108,38.8274,25.80657,2.608623,2.608623
2022-10-10 12:20:41,-0.003,Cell35,0.5107061,2.55353,34.87445,63.4,63.0,3.708767,32.20848,26.71079,2.608623,2.608623
2022-10-10 12:20:42,-0.005,Cell35,0.5107061,2.55353,40.69645,63.4,63.0,3.719329,31.06916,27.16291,2.608623,2.608623
2022-10-10 12:20:43,-0.003,Cell35,0.5107061,2.55353,46.62218,63.4,63.0,3.722656,32.37124,27.54268,2.608623,2.608623
2022-10-10 12:20:44,-0.003,Cell35,0.4853877,2.426939,56.0222,63.4,63.0,3.733073,36.13281,27.66927,2.608623,2.608623
2022-10-10 12:20:45,-0.005,Cell35,0.5107061,2.55353,60.11285,63.4,63.0,3.72989,40.79861,27.75969,2.608623,2.608623
2022-10-10 12:20:46,0.006,Cell6,0.5107061,2.55353,61.44437,63.4,63.0,3.73423,47.05584,27.79586,2.608623,2.608623
2022-10-10 12:20:47,0.019,Cell96,0.5107061,2.55353,61.05182,63.4,63.0,3.747396,52.8248,27.81395,2.608623,2.608623
2022-10-10 12:20:48,0.078,Cell1,0.5107061,2.55353,60.32464,63.4,63.0,3.752315,57.32784,27.85011,2.608623,2.608623
2022-10-10 12:20:49,0.5,Cell1,0.4853877,2.426939,59.72655,63.4,63.0,3.75,60.32986,27.8682,2.608623,2.608623
2022-10-10 12:20:50,0.5,Cell1,0.4853877,2.426939,59.72655,63.4,63.0,3.75,60.32986,27.8682,2.608623,2.608623
2022-10-10 12:20:51,0.863,Cell96,0.5107061,2.55353,58.45473,63.3,63.0,3.737268,65.39352,27.8682,2.620453,2.620453
2022-10-10 12:20:52,1.006,Cell96,0.4853877,2.426939,57.74857,63.3,63.0,3.744502,67.02113,27.85011,2.620453,2.620453
2022-10-10 12:20:53,1.003,Cell96,0.4853877,2.426939,57.35148,63.3,63.0,3.75,67.78067,27.79586,2.620453,2.620453
2022-10-10 12:20:54,1.001,Cell96,0.5107061,2.55353,57.31348,63.3,63.0,3.744358,68.17853,27.79586,2.620453,2.620453
2022-10-10 12:20:55,1.001,Cell96,0.5107061,2.55353,57.31348,63.3,63.0,3.744358,68.17853,27.79586,2.620453,2.620453
2022-10-10 12:20:56,1.001,Cell96,0.5107061,2.55353,56.96028,63.3,63.0,3.741464,68.0881,27.79586,2.620453,2.620453
2022-10-10 12:20:57,0.997,Cell96,0.5107061,2.55353,56.6235,63.2,63.0,3.736545,67.65408,27.75969,2.632346,2.632346
2022-10-10 12:20:58,0.999,Cell96,0.5107061,2.55353,56.90236,63.2,62.9,3.740741,67.09346,27.72352,2.632346,2.632346
2022-10-10 12:20:59,0.996,Cell96,0.5107061,2.55353,56.67336,63.2,62.9,3.72772,66.24349,27.68736,2.632346,2.632346
2022-10-10 12:21:00,0.997,Cell96,10.29586,51.47931,56.46483,63.2,62.9,3.726996,65.32117,27.66927,2.632346,2.632346
2022-10-10 12:21:01,0.769,Cell1,19.53443,97.67216,56.55125,63.2,62.9,3.733362,63.87442,27.61502,2.632346,2.632346
2022-10-10 12:21:02,0.761,Cell1,19.53443,97.67216,56.74755,63.2,62.9,3.738137,61.50535,27.54268,2.632346,2.632346
2022-10-10 12:21:03,0.736,Cell96,19.57017,97.85084,56.80425,63.2,62.9,3.753328,59.31713,27.43417,2.632346,2.632346
2022-10-10 12:21:04,0.739,Cell96,19.53443,97.67216,56.57249,63.2,62.9,3.758681,56.82147,27.32567,2.632346,2.632346
2022-10-10 12:21:05,0.743,Cell96,19.53443,97.67216,56.35576,63.2,62.9,3.766204,54.57899,27.25333,2.632346,2.632346
2022-10-10 12:21:06,0.744,Cell96,19.53443,97.67216,56.88572,63.2,63.0,3.758102,52.48119,27.21716,2.632346,2.632346
2022-10-10 12:21:07,0.744,Cell96,19.53443,97.67216,56.73148,63.1,63.0,3.742477,50.72699,27.16291,2.644295,2.644295
2022-10-10 12:21:08,0.744,Cell96,19.53443,97.67216,56.88271,62.8,63.0,3.753762,49.2079,27.16291,2.680533,2.680533
2022-10-10 12:21:09,0.744,Cell96,19.53443,97.67216,56.89392,62.5,63.0,3.758825,48.14091,27.12674,2.717336,2.717336
2022-10-10 12:21:10,0.744,Cell96,19.53443,97.67216,57.01372,62.5,63.0,3.743634,47.14627,27.09057,2.717336,2.717336
2022-10-10 12:21:11,0.744,Cell96,19.53443,97.67216,57.02435,62.5,63.1,3.746672,46.1697,27.09057,2.717336,2.717336
2022-10-10 12:21:12,0.744,Cell96,19.53443,97.67216,56.85808,62.6,63.0,3.739583,45.3559,27.09057,2.705005,2.705005
2022-10-10 12:21:13,0.744,Cell96,19.53443,97.67216,56.93347,62.4,63.0,3.739439,44.86762,27.09057,2.729735,2.729735
2022-10-10 12:21:14,0.744,Cell96,19.53443,97.67216,56.98508,62.1,62.9,3.731192,44.27083,27.12674,2.767318,2.767318
2022-10-10 12:21:15,0.744,Cell96,19.53443,97.67216,56.98508,62.1,62.9,3.731192,44.27083,27.12674,2.767318,2.767318
2022-10-10 12:21:16,0.744,Cell96,19.53443,97.67216,56.91827,62.1,62.9,3.73669,43.71021,27.14482,2.767318,2.767318
2022-10-10 12:21:17,0.751,Cell96,19.53443,97.67216,56.99661,62.3,62.8,3.738137,43.04109,27.16291,2.742198,2.742198
2022-10-10 12:21:18,0.751,Cell96,19.53443,97.67216,57.13789,62.1,62.7,3.738137,42.24537,27.16291,2.767318,2.767318
2022-10-10 12:21:19,0.752,Cell96,19.53443,97.67216,57.01757,62.1,62.7,3.743634,41.73901,27.16291,2.767318,2.767318
2022-10-10 12:21:20,0.753,Cell96,19.53443,97.67216,57.07289,62.1,62.6,3.755787,41.14222,27.16291,2.767318,2.767318
2022-10-10 12:21:21,0.751,Cell96,19.53443,97.67216,57.22489,62.2,62.5,3.751736,40.61777,27.16291,2.754724,2.754724
2022-10-10 12:21:22,0.751,Cell96,19.53443,97.67216,57.30849,62.1,62.5,3.741464,40.27416,27.14482,2.767318,2.767318
2022-10-10 12:21:23,0.753,Cell96,19.53443,97.67216,57.32473,62.1,62.4,3.744358,39.82205,27.12674,2.767318,2.767318
2022-10-10 12:21:24,0.753,Cell96,19.53443,97.67216,57.22297,62.1,62.4,3.744936,39.35185,27.09057,2.767318,2.767318
2022-10-10 12:21:25,0.754,Cell96,19.53443,97.67216,57.04791,62.2,62.3,3.751881,38.8274,27.0544,2.754724,2.754724
2022-10-10 12:21:26,0.754,Cell96,19.53443,97.67216,57.10449,62.3,62.3,3.758102,38.39338,27.0544,2.742198,2.742198
2022-10-10 12:21:27,0.756,Cell96,19.53443,97.67216,57.12236,62.3,62.3,3.741609,37.85084,26.98206,2.742198,2.742198
2022-10-10 12:21:28,0.755,Cell96,19.53443,97.67216,57.06342,62.2,62.2,3.731482,37.36256,26.96398,2.754724,2.754724
2022-10-10 12:21:29,0.755,Cell96,19.53443,97.67216,56.81592,62.0,62.2,3.726852,36.82002,26.96398,2.77998,2.77998
2022-10-10 12:21:30,0.755,Cell96,19.53443,97.67216,57.32014,62.0,62.2,3.733507,36.34983,26.96398,2.77998,2.77998
2022-10-10 12:21:31,0.755,Cell96,19.53443,97.67216,57.32123,62.0,62.2,3.729745,35.93388,26.96398,2.77998,2.77998
2022-10-10 12:21:32,0.756,Cell96,19.53443,97.67216,57.15294,62.1,62.2,3.735677,35.66262,26.94589,2.767318,2.767318
2022-10-10 12:21:33,0.756,Cell96,19.53443,97.67216,57.04042,62.1,62.2,3.738715,35.28284,26.94589,2.767318,2.767318
2022-10-10 12:21:34,0.756,Cell96,19.53443,97.67216,57.04042,62.1,62.2,3.738715,35.28284,26.94589,2.767318,2.767318
2022-10-10 12:21:35,0.756,Cell96,19.53443,97.67216,56.94425,62.1,62.2,3.725694,34.93924,26.90972,2.767318,2.767318
2022-10-10 12:21:36,0.756,Cell96,19.53443,97.67216,56.94648,62.1,62.2,3.738715,34.3967,26.87355,2.767318,2.767318
2022-10-10 12:21:37,0.756,Cell96,19.53443,97.67216,57.06063,62.1,62.1,3.750434,34.03501,26.90972,2.767318,2.767318
2022-10-10 12:21:38,0.757,Cell96,19.53443,97.67216,57.20437,62.1,62.1,3.752604,33.69141,26.98206,2.767318,2.767318
2022-10-10 12:21:39,0.757,Cell96,19.53443,97.67216,57.3196,62.1,62.1,3.749421,33.45631,27.00014,2.767318,2.767318
2022-10-10 12:21:40,0.756,Cell96,19.53443,97.67216,57.27136,62.1,62.1,3.748119,33.18504,27.0544,2.767318,2.767318
2022-10-10 12:21:41,0.756,Cell96,19.53443,97.67216,57.34761,62.1,62.1,3.756944,33.04036,27.03631,2.767318,2.767318
2022-10-10 12:21:42,0.756,Cell96,19.53443,97.67216,57.31537,62.1,62.1,3.751013,32.84144,27.07248,2.767318,2.767318
2022-10-10 12:21:43,0.756,Cell96,19.53443,97.67216,57.28493,62.1,62.1,3.746672,32.49783,27.09057,2.767318,2.767318
2022-10-10 12:21:44,0.756,Cell96,19.53443,97.67216,57.28493,62.1,62.1,3.746672,32.49783,27.09057,2.767318,2.767318
2022-10-10 12:21:45,0.759,Cell96,19.53443,97.67216,57.20756,62.1,62.1,3.7364,32.15422,27.09057,2.767318,2.767318
2022-10-10 12:21:46,0.759,Cell96,19.53443,97.67216,57.40237,62.1,62.1,3.740162,31.95529,27.07248,2.767318,2.767318
2022-10-10 12:21:47,0.759,Cell96,19.53443,97.67216,57.25439,62.1,62.1,3.73423,31.79254,27.0544,2.767318,2.767318
2022-10-10 12:21:48,0.758,Cell96,19.53443,97.67216,57.57751,62.1,62.1,3.740596,31.59361,27.0544,2.767318,2.767318
2022-10-10 12:21:49,0.758,Cell96,19.53443,97.67216,57.1911,62.1,62.1,3.74783,31.43084,27.03631,2.767318,2.767318
