Date_Time,Cell83,Min_Cell_Voltage,Min_Cell_Index
2022-10-10 13:59:04,0.51,0.51,Cell83
2022-10-10 14:05:16,0.936,0.936,Cell83
2022-10-10 14:21:22,0.698,0.698,Cell83
2022-10-10 14:21:31,0.7,0.7,Cell83
2022-10-10 14:43:35,0.957,0.957,Cell83
