Date_Time,Min_Cell_Voltage,Min_Cell_Index
2022-10-10 13:02:42,0.025,Cell76
2022-10-10 13:02:48,0.024,Cell76
2022-10-10 13:03:16,0.019,Cell76
2022-10-10 13:04:32,0.013,Cell76
2022-10-10 13:16:06,0.069,Cell76
2022-10-10 13:48:22,0.074,Cell76
2022-10-10 13:49:01,0.064,Cell76
