Date_Time,Min_Cell_Voltage,Min_Cell_Index
2022-10-10 12:39:09,0.004,Cell34
2022-10-10 13:16:25,0.061,Cell34
2022-10-10 13:37:18,0.012,Cell34
2022-10-10 13:38:09,0.01,Cell34
2022-10-10 13:48:45,0.068,Cell34
2022-10-10 13:49:55,0.038,Cell34
2022-10-10 13:50:04,0.034,Cell34
2022-10-10 14:07:03,0.778,Cell34
2022-10-10 14:07:24,0.755,Cell34
