Date_Time,Min_Cell_Voltage,Min_Cell_Index
2022-10-10 12:30:53,0.019,Cell29
2022-10-10 12:44:07,0.054,Cell29
2022-10-10 12:44:10,0.055,Cell29
2022-10-10 12:44:23,0.049,Cell29
2022-10-10 12:44:27,0.046,Cell29
2022-10-10 12:44:34,0.043,Cell29
2022-10-10 13:17:06,0.041,Cell29
2022-10-10 13:36:55,0.013,Cell29
2022-10-10 13:38:38,0.009,Cell29
2022-10-10 13:38:41,0.009,Cell29
