Date_Time,Min_Cell_Voltage,Min_Cell_Index
2022-10-10 12:42:57,0.08,Cell19
2022-10-10 12:44:00,0.06,Cell19
2022-10-10 12:44:21,0.05,Cell19
2022-10-10 13:16:13,0.066,Cell19
2022-10-10 13:16:39,0.055,Cell19
2022-10-10 13:49:18,0.056,Cell19
